Temperature (C),Humidity,month
-0.488888889,0.96,2
0.044444444,0.96,2
0.127777778,0.96,2
1.111111111,0.93,2
1.111111111,0.92,2
1.077777778,0.93,2
1.183333333,0.92,2
1.183333333,0.92,2
1.305555556,0.93,2
1.266666667,0.99,2
2.355555556,0.92,2
2.45,0.99,2
2.422222222,0.99,2
2.4,1,2
3.033333333,0.95,2
2.933333333,0.96,2
2.866666667,0.96,2
2.95,0.96,2
2.894444444,0.96,2
2.894444444,0.92,2
3.405555556,0.93,2
3.366666667,0.96,2
2.861111111,0.96,2
0.916666667,0.96,2
3.255555556,1,2
3.722222222,0.96,2
3.633333333,0.96,2
3.233333333,0.96,2
2.772222222,0.96,2
3.822222222,0.93,2
3.811111111,1,2
4.927777778,1,2
6.15,0.93,2
5.988888889,0.93,2
7.105555556,0.93,2
7.355555556,0.91,2
7.211111111,0.93,2
7.611111111,0.89,2
5.35,0.85,2
4.022222222,0.89,2
2.405555556,0.92,2
1.422222222,0.92,2
1.255555556,0.92,2
0.811111111,0.96,2
1.444444444,0.95,2
0.761111111,0.96,2
0.666666667,0.96,2
2.322222222,0.84,2
0.6,0.96,2
1.177777778,0.96,2
2.416666667,0.9,2
2.216666667,0.93,2
2.194444444,0.93,2
1.338888889,0.98,2
2.755555556,0.96,2
4.955555556,0.86,2
7.383333333,0.83,2
8.838888889,0.83,2
10.02222222,0.82,2
11.02222222,0.66,2
12.19444444,0.66,2
12.26111111,0.61,2
11.23333333,0.65,2
7.955555556,0.75,2
7.283333333,0.85,2
7.211111111,0.8,2
7.15,0.74,2
6.016666667,0.77,2
5.388888889,0.75,2
4.833333333,0.74,2
2.683333333,0.83,2
3.827777778,0.85,2
1.761111111,0.85,2
1.805555556,0.85,2
3.072222222,0.82,2
4.05,0.77,2
5.116666667,0.82,2
4.283333333,0.88,2
5.116666667,0.82,2
7.777777778,0.76,2
9.894444444,0.71,2
12.17222222,0.61,2
13.86111111,0.55,2
13.88333333,0.44,2
13.00555556,0.58,2
14.02777778,0.63,2
12.74444444,0.62,2
10.13333333,0.7,2
7.861111111,0.76,2
7.555555556,0.78,2
6.038888889,0.79,2
6.644444444,0.76,2
7.6,0.76,2
7.127777778,0.76,2
-2.383333333,0.88,2
-4.466666667,0.88,2
-2.916666667,0.92,2
-2.894444444,0.92,2
-2.877777778,0.93,2
-2.916666667,0.92,2
-2.938888889,0.93,2
-2.888888889,0.92,2
-2.938888889,0.92,2
-2.894444444,0.92,2
-2.938888889,0.93,2
-2.894444444,0.92,2
-2.872222222,0.92,2
-2.8,0.92,2
-2.844444444,0.92,2
-3.838888889,0.92,2
-3.75,0.92,2
-3.838888889,0.85,2
-3.888888889,0.92,2
-3.855555556,0.92,2
-3.888888889,0.92,2
-4.4,0.92,2
-4.422222222,0.9,2
-4.35,0.88,2
4.561111111,0.82,2
5.733333333,0.86,2
3.383333333,0.88,2
3.311111111,0.85,2
2.866666667,0.88,2
2.361111111,0.84,2
2.827777778,0.88,2
2.872222222,0.89,2
3.888888889,0.88,2
6.083333333,0.79,2
8.883333333,0.71,2
12.24444444,0.61,2
12.87222222,0.63,2
13.83333333,0.58,2
13.98333333,0.63,2
14.04444444,0.63,2
14.08333333,0.63,2
12.19444444,0.72,2
9.972222222,0.83,2
9.094444444,0.82,2
8.905555556,0.78,2
8.883333333,0.74,2
8.266666667,0.77,2
7.316666667,0.83,2
5.622222222,0.89,2
5.527777778,0.94,2
6.544444444,0.83,2
5.961111111,0.86,2
4.377777778,0.9,2
3.838888889,0.92,2
3.927777778,0.89,2
4.005555556,0.9,2
4.883333333,0.87,2
6.016666667,0.87,2
7.15,0.87,2
8.955555556,0.83,2
9.072222222,0.82,2
10.13888889,0.81,2
11.25,0.76,2
10.18333333,0.84,2
10.08333333,0.82,2
8.955555556,0.88,2
7.727777778,0.96,2
7.777777778,0.96,2
6.205555556,1,2
6.666666667,0.96,2
6.705555556,0.96,2
6.083333333,1,2
6.061111111,0.93,2
2.344444444,0.85,2
4.994444444,0.96,2
4.972222222,0.96,2
4.544444444,0.99,2
5.022222222,0.93,2
4.95,0.93,2
4.083333333,0.99,2
4.927777778,0.99,2
5.972222222,0.93,2
7.027777778,0.88,2
7.644444444,0.83,2
7.622222222,0.76,2
7.711111111,0.72,2
7.666666667,0.71,2
7.177777778,0.71,2
6.283333333,0.76,2
6.038888889,0.76,2
4.905555556,0.82,2
4.072222222,0.82,2
2.777777778,0.82,2
2.755555556,0.85,2
1.544444444,0.88,2
0.644444444,0.85,2
0.644444444,0.85,2
1.244444444,0.9,2
1.088888889,0.85,2
0.555555556,0.85,2
-0.022222222,0.86,2
-0.044444444,0.86,2
-0.072222222,0.86,2
-0.1,0.87,2
0.027777778,0.86,2
2.2,0.79,2
2.933333333,0.8,2
3.938888889,0.81,2
4.005555556,0.81,2
4.366666667,0.78,2
4.072222222,0.81,2
4.027777778,0.81,2
3.361111111,0.86,2
2.955555556,0.88,2
2.844444444,0.89,2
2.766666667,0.89,2
2.266666667,0.85,2
1.25,0.91,2
1.25,0.92,2
1.105555556,0.92,2
1.105555556,0.92,2
2.561111111,0.92,2
1.133333333,0.89,2
1.155555556,0.88,2
1.694444444,0.86,2
2.194444444,0.79,2
1.155555556,0.85,2
2.205555556,0.81,2
2.222222222,0.84,2
2.266666667,0.84,2
2.883333333,0.89,2
2.85,0.88,2
3.894444444,0.88,2
4.911111111,0.87,2
4.983333333,0.85,2
5.005555556,0.92,2
5.916666667,0.87,2
5.972222222,0.86,2
4.955555556,0.92,2
4.955555556,0.93,2
3.816666667,0.92,2
3.816666667,0.92,2
3.466666667,0.92,2
3.261111111,0.92,2
3.261111111,0.91,2
1.066666667,0.96,2
2.15,0.92,2
2.15,0.92,2
2.261111111,0.92,2
1.644444444,0.95,2
2.15,0.91,2
2.094444444,0.92,2
2.105555556,0.92,2
1.111111111,0.99,2
1.222222222,0.98,2
2.15,0.92,2
2.15,0.92,2
2.227777778,0.92,2
2.172222222,0.92,2
2.733333333,0.89,2
2.288888889,0.92,2
2.15,0.93,2
2.127777778,0.92,2
2.077777778,0.93,2
1.088888889,0.93,2
1.088888889,0.96,2
0.655555556,0.96,2
0.577777778,0.96,2
0.577777778,0.96,2
-1.683333333,0.86,2
0.05,0.99,2
0.555555556,0.96,2
0.622222222,0.95,2
1.066666667,0.89,2
1.066666667,0.86,2
1.027777778,0.93,2
1.066666667,0.92,2
1.088888889,0.92,2
1.144444444,0.93,2
1.133333333,0.92,2
2.15,0.92,2
2.672222222,0.89,2
2.15,0.86,2
2.155555556,0.92,2
2.138888889,0.86,2
1.016666667,0.92,2
-0.022222222,0.92,2
0.005555556,0.93,2
-0.094444444,0.86,2
-0.65,0.92,2
-1.061111111,0.92,2
-1.738888889,0.88,2
-1.738888889,0.85,2
-3.527777778,0.85,2
-2.294444444,0.85,2
-2.755555556,0.88,2
-2.727777778,0.79,2
-2.85,0.72,2
-3.916666667,0.78,2
-3.772222222,0.78,2
-2.827777778,0.72,2
-2.244444444,0.7,2
-2.122222222,0.74,2
-1.138888889,0.69,2
-0.072222222,0.63,2
0.111111111,0.67,2
0,0.63,2
0.05,0.69,2
0.072222222,0.67,2
-0.05,0.69,2
-1.161111111,0.69,2
-2.127777778,0.79,2
-2.3,0.81,2
-2.827777778,0.78,2
-3.355555556,0.83,2
-3.988888889,0.92,2
-4.038888889,0.92,2
-3.75,0.89,2
-4.038888889,0.85,2
-4.038888889,0.85,2
-4.016666667,0.89,2
-4.066666667,0.84,2
-4.066666667,0.84,2
-4.077777778,0.81,2
-3.961111111,0.79,2
-2.922222222,0.72,2
-2.327777778,0.62,2
-2.3,0.56,2
-2.227777778,0.61,2
-2.622222222,0.68,2
-2.711111111,0.7,2
-2.733333333,0.7,2
-2.777777778,0.72,2
-2.8,0.71,2
-3.838888889,0.84,2
-3.816666667,0.91,2
-3.861111111,0.91,2
-4.372222222,0.91,2
-4.833333333,0.92,2
-4.905555556,0.91,2
-4.861111111,0.92,2
-3.5,0.8,2
-4.861111111,0.88,2
-4.35,0.84,2
-4.361111111,0.86,2
-4.883333333,0.84,2
-3.911111111,0.79,2
-4.022222222,0.81,2
-3.861111111,0.79,2
-3.861111111,0.79,2
-3.927777778,0.85,2
-2.822222222,0.72,2
-2.822222222,0.79,2
-2.405555556,0.77,2
-2.244444444,0.76,2
-2.244444444,0.7,2
-2.788888889,0.73,2
-2.8,0.78,2
-2.8,0.78,2
-2.85,0.73,2
-2.822222222,0.78,2
-3.333333333,0.78,2
-3.388888889,0.82,2
-3.4,0.79,2
-3.4,0.81,2
-4.855555556,0.91,2
-3.911111111,0.84,2
-3.911111111,0.81,2
-4.377777778,0.87,2
-4.422222222,0.84,2
-3.933333333,0.84,2
-3.972222222,0.8,2
-3.933333333,0.78,2
-3.955555556,0.79,2
-3.922222222,0.8,2
-3.883333333,0.78,2
-3.838888889,0.78,2
-3.811111111,0.79,2
-3.816666667,0.78,2
-3.816666667,0.78,2
-2.922222222,0.73,2
-2.8,0.72,2
-2.822222222,0.78,2
-2.944444444,0.79,2
-2.844444444,0.79,2
-3.355555556,0.81,2
-3.461111111,0.82,2
-3.888888889,0.88,2
-3.888888889,0.92,2
-8.477777778,0.82,2
-5.466666667,0.92,2
-6.533333333,0.92,2
-7.7,0.93,2
-6.022222222,0.92,2
-6.122222222,0.92,2
-6.105555556,0.92,2
-6.072222222,1,2
-5.005555556,0.64,2
-4.722222222,0.6,2
-3.772222222,0.53,2
-2.666666667,0.48,2
-2.116666667,0.45,2
-2.133333333,0.41,2
-2.161111111,0.41,2
-2.683333333,0.48,2
-5.011111111,0.58,2
-6.072222222,0.63,2
-6.116666667,0.63,2
-7.105555556,0.68,2
-7.222222222,0.68,2
-7.805555556,0.71,2
-8.772222222,0.73,2
-8.772222222,0.76,2
-10.30555556,0.8,2
-9.444444444,0.77,2
-9.444444444,0.8,2
-9.572222222,0.8,2
-9.861111111,0.8,2
-9.833333333,0.8,2
-9.883333333,0.81,2
-8.75,0.77,2
-7.083333333,0.67,2
-5.05,0.62,2
-3.888888889,0.52,2
-2.777777778,0.48,2
-2.277777778,0.46,2
-2.222222222,0.46,2
-2.755555556,0.48,2
-2.744444444,0.45,2
-5.077777778,0.57,2
-6.066666667,0.62,2
-6.983333333,0.65,2
-7.316666667,0.68,2
-7.938888889,0.71,2
-8.577777778,0.74,2
-9.538888889,0.77,2
-11.08333333,0.8,2
-5.577777778,0.9,2
-10.80555556,0.81,2
-11.82222222,0.81,2
-11.85555556,0.83,2
-13.41666667,0.87,2
-13.92777778,0.83,2
-12.88888889,0.85,2
-10.17222222,0.81,2
-7.261111111,0.8,2
-5.044444444,0.68,2
-2.8,0.53,2
-2.2,0.46,2
-1.2,0.42,2
-1.088888889,0.42,2
-1.133333333,0.42,2
-2.072222222,0.44,2
-2.2,0.47,2
-2.733333333,0.54,2
-2.772222222,0.54,2
-2.755555556,0.54,2
-2.755555556,0.56,2
-2.788888889,0.57,2
-2.755555556,0.56,2
-4.333333333,0.83,2
-2,0.84,2
-4.355555556,0.91,2
-4.327777778,0.91,2
-4.277777778,0.91,2
-3.794444444,0.91,2
-2.777777778,0.92,2
-2.9,0.93,2
-2.733333333,0.92,2
-2.155555556,0.96,2
-2.116666667,0.95,2
0.044444444,0.85,2
0,0.85,2
-0.866666667,0.91,2
-0.994444444,0.92,2
0.094444444,0.91,2
0.094444444,0.91,2
0.094444444,0.92,2
0.072222222,0.92,2
-0.905555556,0.98,2
-1.038888889,0.92,2
-1.55,0.92,2
-1.466666667,0.86,2
-1.527777778,0.82,2
-1.577777778,0.82,2
-2.961111111,0.95,2
-2.083333333,0.88,2
-1.577777778,0.96,2
-1.05,0.96,2
-1.116666667,0.92,2
-2.133333333,1,2
-1.872222222,0.99,2
-2.133333333,1,2
-1.644444444,0.96,2
-1.355555556,0.94,2
-0.994444444,0.92,2
0.05,0.85,2
0.227777778,0.87,2
2.266666667,0.79,2
1.244444444,0.85,2
0.377777778,0.91,2
-0.933333333,0.92,2
-1.022222222,0.92,2
-1.183333333,0.93,2
-2.177777778,1,2
-1.694444444,0.96,2
-1.916666667,0.96,2
-2.783333333,0.96,2
1.161111111,0.85,1
1.666666667,0.82,1
1.711111111,0.82,1
1.183333333,0.86,1
1.205555556,0.85,1
2.222222222,0.79,1
2.072222222,0.81,1
2.2,0.8,1
2.733333333,0.82,1
2.788888889,0.83,1
3.822222222,0.82,1
4.911111111,0.77,1
6.205555556,0.76,1
7.438888889,0.72,1
6.95,0.74,1
5.972222222,0.81,1
5.905555556,0.8,1
4.955555556,0.86,1
5.472222222,0.83,1
5.972222222,0.8,1
4.933333333,0.86,1
5.472222222,0.87,1
5.422222222,0.86,1
-1.205555556,0.85,1
-2.872222222,0.9,1
-1.155555556,0.85,1
-1.155555556,0.85,1
-1.577777778,0.87,1
-1.155555556,0.88,1
-1.177777778,0.88,1
-1.211111111,0.89,1
-1.177777778,0.88,1
-1.105555556,0.88,1
0.016666667,0.83,1
1.188888889,0.74,1
2.25,0.69,1
2.761111111,0.62,1
2.927777778,0.6,1
2.877777778,0.61,1
1.338888889,0.68,1
0.05,0.81,1
-1.038888889,0.8,1
-1.288888889,0.82,1
-1.5,0.85,1
-1.75,0.88,1
-2.322222222,0.9,1
-2.816666667,0.92,1
-2.888888889,0.92,1
-1.45,0.95,1
-4,0.92,1
-4.505555556,0.95,1
-4.761111111,0.96,1
-3.938888889,0.92,1
-2.916666667,0.92,1
-2.905555556,0.92,1
-2.494444444,0.96,1
-2.377777778,0.96,1
-1.077777778,0.89,1
-1.016666667,0.91,1
0.138888889,0.81,1
1.066666667,0.8,1
1.205555556,0.78,1
1.205555556,0.78,1
0.161111111,0.85,1
-0.461111111,0.88,1
-0.022222222,0.85,1
-0.066666667,0.87,1
-1.038888889,0.92,1
-0.555555556,0.92,1
-0.972222222,0.93,1
-1.061111111,0.96,1
-1.572222222,0.96,1
-0.555555556,0.92,1
-1.572222222,0.96,1
-1.061111111,0.92,1
-0.988888889,0.92,1
-1.111111111,0.88,1
-1.061111111,0.88,1
-1.088888889,0.89,1
-1.061111111,0.88,1
-1.038888889,0.92,1
0.038888889,0.86,1
0.072222222,0.85,1
0.138888889,0.85,1
1.172222222,0.84,1
1.183333333,0.78,1
1.183333333,0.78,1
0.188888889,0.84,1
-0.094444444,0.92,1
-0.072222222,0.86,1
-0.038888889,0.86,1
-0.094444444,0.92,1
-0.577777778,0.92,1
-0.611111111,0.93,1
-0.577777778,0.92,1
-0.577777778,0.92,1
-0.677777778,0.96,1
-0.577777778,0.92,1
-0.577777778,0.92,1
-1.038888889,0.96,1
-1.083333333,0.92,1
-1.083333333,0.92,1
-1.055555556,0.92,1
-1.105555556,0.92,1
-1.083333333,0.99,1
-0.816666667,0.97,1
0.05,0.91,1
0.072222222,0.91,1
0.25,0.88,1
0.094444444,0.91,1
0.094444444,0.91,1
0.138888889,0.89,1
0.05,0.92,1
0.05,0.92,1
0.022222222,0.92,1
-0.022222222,0.92,1
-0.022222222,0.92,1
-0.061111111,0.92,1
-0.072222222,0.92,1
-0.116666667,0.92,1
-3.605555556,0.92,1
-0.65,0.96,1
-0.65,0.92,1
-0.605555556,0.93,1
-0.65,0.96,1
-0.65,0.92,1
-0.172222222,0.87,1
-0.144444444,0.86,1
-0.166666667,0.86,1
-0.15,0.87,1
-0.138888889,0.86,1
-0.094444444,0.85,1
-0.088888889,0.86,1
-0.138888889,0.83,1
-0.138888889,0.83,1
-0.122222222,0.82,1
-0.138888889,0.83,1
-1.161111111,0.89,1
-2.122222222,0.95,1
-2.155555556,0.89,1
-2.155555556,0.92,1
-3.233333333,0.93,1
-3.772222222,0.96,1
-4.327777778,0.96,1
-3.644444444,0.84,1
-4.838888889,0.96,1
-5.322222222,0.92,1
-5.172222222,0.92,1
-4.833333333,0.92,1
-3.816666667,0.92,1
-4.133333333,0.99,1
-2.822222222,0.92,1
-2.75,0.92,1
-2.3,0.89,1
-2.172222222,0.81,1
-2.127777778,0.81,1
-2.011111111,0.8,1
-2.105555556,0.8,1
-2.127777778,0.8,1
-2.122222222,0.8,1
-2.2,0.81,1
-2.733333333,0.78,1
-2.688888889,0.84,1
-2.755555556,0.78,1
-2.755555556,0.81,1
-3.244444444,0.84,1
-3.288888889,0.85,1
-3.288888889,0.85,1
-4.116666667,0.87,1
-3.288888889,0.81,1
-3.333333333,0.81,1
-3.333333333,0.82,1
-2.827777778,0.78,1
-3.844444444,0.84,1
-3.805555556,0.84,1
-3.794444444,0.83,1
-3.794444444,0.84,1
-3.744444444,0.84,1
-3.772222222,0.84,1
-2.755555556,0.72,1
-3.744444444,0.79,1
-2.755555556,0.71,1
-3.772222222,0.78,1
-3.744444444,0.83,1
-3.794444444,0.78,1
-3.794444444,0.84,1
-3.794444444,0.84,1
-3.794444444,0.84,1
-3.794444444,0.84,1
-3.811111111,0.84,1
-3.816666667,0.84,1
-4.327777778,0.87,1
-2.144444444,0.91,1
-4.327777778,0.88,1
-4.327777778,0.88,1
-4.388888889,0.88,1
-4.905555556,0.92,1
-4.905555556,0.91,1
-4.838888889,0.92,1
-4.905555556,0.91,1
-3.888888889,0.84,1
-3.922222222,0.85,1
-3.816666667,0.84,1
-3.816666667,0.91,1
-3.761111111,0.91,1
-2.777777778,0.85,1
-3.794444444,0.92,1
-3.705555556,0.92,1
-3.822222222,0.92,1
-3.772222222,0.92,1
-3.694444444,0.92,1
-3.772222222,0.92,1
-3.266666667,0.88,1
-3.116666667,0.92,1
-2.733333333,0.88,1
-2.222222222,0.88,1
1.227777778,0.87,1
-0.6,0.92,1
0.488888889,0.96,1
1.238888889,0.92,1
2.177777778,0.85,1
2.222222222,0.92,1
2.833333333,0.9,1
2.316666667,0.92,1
2.805555556,0.96,1
3.816666667,0.92,1
2.827777778,0.99,1
2.85,0.99,1
3.855555556,0.92,1
3.888888889,0.92,1
2.844444444,0.95,1
2.905555556,0.95,1
2.266666667,0.92,1
2.244444444,0.92,1
1.755555556,0.91,1
1.205555556,0.92,1
0.672222222,0.95,1
0.666666667,0.92,1
0.144444444,0.95,1
0.694444444,0.91,1
-4.211111111,0.88,1
2.266666667,0.82,1
2.222222222,0.82,1
1.694444444,0.83,1
1.111111111,0.85,1
1.061111111,0.78,1
0.138888889,0.85,1
-0.05,0.82,1
-1.111111111,0.81,1
-0.977777778,0.8,1
-1.066666667,0.8,1
-0.972222222,0.8,1
-0.872222222,0.74,1
-0.994444444,0.74,1
-1.016666667,0.74,1
-0.138888889,0.69,1
-1.111111111,0.69,1
-2.222222222,0.75,1
-2.644444444,0.77,1
-2.827777778,0.78,1
-3.866666667,0.81,1
-3.772222222,0.81,1
-4.933333333,0.84,1
5.422222222,0.86,1
2.35,0.91,1
5.422222222,0.8,1
5.905555556,0.8,1
5.966666667,0.8,1
5.95,0.77,1
5.95,0.77,1
6.733333333,0.74,1
5.927777778,0.77,1
6.944444444,0.73,1
6.944444444,0.73,1
7.505555556,0.73,1
6.994444444,0.8,1
7.044444444,0.86,1
7.016666667,0.86,1
7.016666667,0.87,1
6.538888889,0.9,1
5.933333333,0.93,1
4.866666667,0.93,1
3.944444444,0.99,1
2.855555556,0.96,1
2.805555556,0.92,1
2.311111111,0.92,1
1.694444444,0.92,1
-5.444444444,0.84,1
-1.733333333,0.85,1
-5.488888889,0.84,1
-5.483333333,0.84,1
-5.444444444,0.85,1
-4.95,0.84,1
-3.888888889,0.78,1
-3.838888889,0.81,1
-3.794444444,0.84,1
-2.755555556,0.85,1
-2.1,0.76,1
-2.044444444,0.8,1
-0.955555556,0.75,1
0.094444444,0.75,1
0.155555556,0.75,1
0.133333333,0.81,1
-0.816666667,0.87,1
-1.044444444,0.88,1
-1.066666667,0.88,1
-1.027777778,0.89,1
-1.088888889,0.88,1
-1.111111111,0.86,1
-1.044444444,0.86,1
-1.088888889,0.85,1
-1.111111111,0.86,1
0.305555556,0.92,1
-1.155555556,0.88,1
-1.177777778,0.88,1
-1.216666667,0.89,1
-2.194444444,0.96,1
-2.727777778,0.92,1
-2.638888889,0.93,1
-2.15,0.96,1
-1.083333333,0.92,1
0.105555556,0.91,1
2.2,0.85,1
3.838888889,0.82,1
4.927777778,0.71,1
6.177777778,0.6,1
6.2,0.64,1
3.35,0.73,1
1.3,0.84,1
1.255555556,0.84,1
0.261111111,0.91,1
0.144444444,0.91,1
0.172222222,0.91,1
0.644444444,0.91,1
0.566666667,0.89,1
0.566666667,0.92,1
-9.483333333,0.71,1
0.583333333,0.92,1
1.183333333,0.92,1
1.183333333,0.92,1
2.177777778,0.85,1
2.15,0.85,1
2.016666667,0.86,1
1.088888889,0.92,1
1.177777778,0.92,1
2.205555556,0.86,1
1.172222222,0.91,1
0.127777778,0.91,1
-0.477777778,0.91,1
-1.988888889,0.8,1
-2.588888889,0.71,1
-4.416666667,0.75,1
-5.983333333,0.69,1
-7.044444444,0.74,1
-6.966666667,0.74,1
-7.205555556,0.67,1
-8.316666667,0.69,1
-9.716666667,0.66,1
-10.51666667,0.69,1
-11.53333333,0.65,1
-11.58333333,0.74,1
-11.55555556,0.63,1
-12.11111111,0.65,1
-12.55,0.63,1
-12.64444444,0.6,1
-12.66666667,0.68,1
-12.73333333,0.63,1
-12.71111111,0.48,1
-12.68888889,0.55,1
-12.57777778,0.63,1
-12.63888889,0.69,1
-12.10555556,0.65,1
-11.12222222,0.67,1
-10.04444444,0.67,1
-10,0.67,1
-10.04444444,0.72,1
-10.02222222,0.73,1
-10.11666667,0.73,1
-10.95,0.79,1
-11.13888889,0.8,1
-10.18888889,0.73,1
-10.62777778,0.77,1
-11.21111111,0.76,1
-11.23333333,0.76,1
-12.7,0.86,1
-12.31666667,0.8,1
-12.80555556,0.76,1
-13.01666667,0.78,1
-13.4,0.8,1
-13.93333333,0.83,1
-14.03333333,0.83,1
-12.88888889,0.83,1
-11.20555556,0.74,1
-9.988888889,0.74,1
-7.872222222,0.67,1
-7.244444444,0.67,1
-7.227777778,0.67,1
-7.127777778,0.67,1
-7.172222222,0.64,1
-7.805555556,0.69,1
-8.938888889,0.77,1
-10.07222222,0.84,1
-11.06111111,0.86,1
-11.22222222,0.87,1
-11.31111111,0.84,1
-11.86666667,0.86,1
-12.4,0.87,1
-12.42222222,0.87,1
-11.1,0.82,1
-13,0.87,1
-13,0.87,1
-13.57777778,0.87,1
-14.06666667,0.9,1
-14.08888889,0.91,1
-14.02222222,0.91,1
-12.49444444,0.87,1
-9.022222222,0.84,1
-7.85,0.78,1
-7.172222222,0.79,1
-7.083333333,0.66,1
-5.927777778,0.61,1
-4.95,0.57,1
-5.994444444,0.61,1
-6.938888889,0.66,1
-7.733333333,0.7,1
-7.822222222,0.7,1
-8.872222222,0.78,1
-9,0.78,1
-9.505555556,0.8,1
-10.55555556,0.85,1
-10.65,0.84,1
-10.18333333,0.84,1
-10.37222222,0.82,1
-10.73888889,0.81,1
-10.73888889,0.81,1
-10.87222222,0.78,1
-11.32222222,0.8,1
-12.31666667,0.81,1
-12.37777778,0.81,1
-10.20555556,0.74,1
-8.911111111,0.73,1
-7.3,0.68,1
-6.044444444,0.59,1
-4.911111111,0.57,1
-3.844444444,0.52,1
-2.783333333,0.53,1
-2.783333333,0.53,1
-3.877777778,0.56,1
-5.144444444,0.58,1
-6.227777778,0.68,1
-6.416666667,0.7,1
-7.45,0.75,1
-8.055555556,0.75,1
-8.944444444,0.78,1
-9.166666667,0.81,1
-9.627777778,0.84,1
-8.927777778,0.84,1
-11.20555556,0.87,1
-11.73888889,0.87,1
-11.31666667,0.87,1
-12.80555556,0.83,1
-12.85,0.83,1
-13.54444444,0.9,1
-11.25,0.87,1
-6.388888889,0.64,1
-4.333333333,0.55,1
-2.938888889,0.54,1
-1.3,0.44,1
-0.366666667,0.4,1
-0.161111111,0.4,1
-1.183333333,0.47,1
-2.122222222,0.54,1
-3.016666667,0.55,1
-4.05,0.63,1
-5.088888889,0.68,1
-6.227777778,0.69,1
-6.344444444,0.72,1
-6.661111111,0.76,1
-7.361111111,0.8,1
-7.916666667,0.84,1
-1.883333333,0.77,1
-8.983333333,0.88,1
-10.00555556,0.88,1
-9.388888889,0.87,1
-10.05,0.84,1
-10.05,0.84,1
-10.07222222,0.85,1
-7.983333333,0.84,1
-6.161111111,0.74,1
-3.088888889,0.69,1
-1.3,0.6,1
-1.183333333,0.6,1
-0.1,0.57,1
-0.027777778,0.56,1
-0.005555556,0.58,1
0.111111111,0.57,1
0.022222222,0.58,1
-0.05,0.59,1
-0.05,0.64,1
-1.161111111,0.75,1
-0.627777778,0.75,1
-0.538888889,0.69,1
-0.627777778,0.75,1
-0.627777778,0.75,1
-0.494444444,0.75,1
-0.627777778,0.75,1
-0.65,0.75,1
-0.661111111,0.77,1
-0.738888889,0.78,1
-1.311111111,0.81,1
-2.111111111,0.8,1
-1.377777778,0.81,1
0.888888889,0.69,1
2.611111111,0.58,1
3.788888889,0.45,1
3.883333333,0.48,1
5.166666667,0.42,1
4.944444444,0.48,1
4.9,0.48,1
3.105555556,0.58,1
1.15,0.69,1
0.016666667,0.68,1
-0.916666667,0.69,1
-2.15,0.74,1
-2.172222222,0.77,1
-2.633333333,0.8,1
-2.261111111,0.84,1
1.694444444,0.92,1
1.733333333,0.95,1
1.666666667,0.92,1
1.666666667,0.92,1
1.716666667,0.92,1
2.2,0.86,1
2.2,0.86,1
2.205555556,0.87,1
2.2,0.92,1
2.222222222,0.86,1
2.788888889,0.84,1
2.777777778,0.89,1
2.85,0.89,1
2.9,0.89,1
2.85,0.89,1
2.827777778,0.89,1
2.844444444,0.89,1
2.777777778,0.89,1
2.244444444,0.92,1
2.355555556,0.92,1
2.244444444,0.92,1
2.244444444,0.92,1
2.255555556,0.92,1
2.2,0.89,1
-0.733333333,0.75,1
-0.605555556,0.91,1
-1.288888889,0.78,1
-1.311111111,0.78,1
-1.261111111,0.74,1
-1.177777778,0.7,1
-1.155555556,0.75,1
-1.722222222,0.76,1
-1.2,0.76,1
-0.066666667,0.7,1
0.033333333,0.7,1
1.044444444,0.65,1
1.116666667,0.7,1
1.15,0.69,1
1.133333333,0.75,1
1.133333333,0.76,1
1.144444444,0.77,1
0.094444444,0.85,1
0.094444444,0.85,1
0.061111111,0.86,1
0.072222222,0.85,1
0.05,0.85,1
-0.016666667,0.87,1
-0.066666667,0.89,1
-0.066666667,0.89,1
-2.005555556,0.89,1
-0.022222222,0.89,1
-0.022222222,0.89,1
-0.005555556,0.9,1
-0.138888889,0.92,1
-0.183333333,0.92,1
-0.227777778,0.93,1
-0.211111111,0.92,1
-1.227777778,0.92,1
-1.144444444,0.89,1
-1.205555556,0.88,1
-2.222222222,0.88,1
-2.05,0.88,1
-2.177777778,0.88,1
-2.177777778,0.88,1
-2.1,0.86,1
-2.2,0.87,1
-2.266666667,0.88,1
-2.305555556,0.88,1
-2.4,0.88,1
-1.933333333,0.85,1
-1.922222222,0.86,1
-2.077777778,0.82,1
2.2,0.89,1
1.7,0.92,1
1.716666667,0.96,1
1.716666667,0.96,1
1.716666667,0.95,1
2.2,0.92,1
2.2,0.92,1
2.138888889,0.92,1
2.177777778,0.92,1
2.2,0.92,1
2.266666667,0.86,1
2.25,0.92,1
2.777777778,0.89,1
2.283333333,0.86,1
2.316666667,0.84,1
2.8,0.89,1
2.811111111,0.89,1
2.755555556,0.89,1
2.755555556,0.89,1
2.738888889,0.89,1
2.733333333,0.89,1
2.222222222,0.92,1
2.233333333,0.9,1
1.666666667,0.92,1
1.666666667,0.92,1
2.633333333,0.96,1
1.688888889,0.92,1
1.161111111,0.95,1
1.216666667,0.96,1
1.161111111,0.99,1
1.161111111,0.99,1
2.138888889,0.93,1
2.177777778,0.92,1
2.222222222,0.99,1
2.694444444,0.96,1
2.755555556,0.96,1
3.844444444,0.92,1
